name,price,regular_price,status,sku,brand,image,features
HIKVISION DS-7208HGHI-F2 8-CH Turbo HD 720P DVR,To be announced,,Out Of Stock,3990,Hikvision,https://www.startech.com.bd/image/cache/catalog/DVR/Hikvision/HIKVISION DS-7208HGHI-F2-500x500.jpg,
HIKVISION DS-7216HGHI-F2 16-CH Turbo HD 720P DVR,To be announced,,Out Of Stock,3991,Hikvision,https://www.startech.com.bd/image/cache/catalog/DVR/Hikvision/HIKVISION DS-7216HGHI-F2-500x500.jpg,
HIKVISION DS-7104HQHI-F1 4-CH Turbo HD 1080P DVR,To be announced,,Out Of Stock,3992,Hikvision,https://www.startech.com.bd/image/cache/catalog/DVR/Hikvision/HIKVISION DS-7104HQHI-F1-500x500.jpg,
HIKVISION DS-7208HQHI-F2 8-CH Turbo HD 1080P DVR,To be announced,,Out Of Stock,3993,Hikvision,https://www.startech.com.bd/image/cache/catalog/DVR/Hikvision/HIKVISION DS-7208HQHI-F2-N-500x500.jpg,
HIKVISION DS-7332HGHI-SH 32-CH Turbo HD 720P DVR,To be announced,,Out Of Stock,3996,Hikvision,https://www.startech.com.bd/image/cache/catalog/DVR/Hikvision/HIKVISION DS-7324HGHI-SH-500x500.jpg,
HIKVISION DS-7216HWI-E1 4-Channel Standalone DVR,To be announced,,Out Of Stock,3999,Hikvision,https://www.startech.com.bd/image/cache/catalog/DVR/Hikvision/HIKVISION DS-7208HQHI-F2-N-500x500.jpg,
Hikvision DS-2CD2010F-I 1.3MP IR Mini Bullet IP-Camera,To be announced,,Out Of Stock,4007,Hikvision,https://www.startech.com.bd/image/cache/catalog/cccamera/Hikvision/Hikvision DS-2CD2010F-I Mini Bullet IP-Camera-500x500.jpg,
Hikvision DS-2CD2020F-I 2MP IR Mini Bullet IP-Camera,To be announced,,Out Of Stock,4008,Hikvision,https://www.startech.com.bd/image/cache/catalog/cccamera/Hikvision/Hikvision DS-2CD2020F-I 2MP-500x500.jpg,
Hikvision DS-2CD2120F-I 2MP IR Fixed Dome IP-Camera,To be announced,,Out Of Stock,4009,Hikvision,https://www.startech.com.bd/image/cache/catalog/cccamera/Hikvision/Hikvision DS-2CD2120F-I-500x500.jpg,
Microsoft Windows 10 Professional 64bit Eng INTL 1PK DSP OEM DVD,"16,500৳","17,050৳",In Stock,4013,Microsoft,https://www.startech.com.bd/image/cache/catalog/Soft/windows/win 10 pro-1-500x500.jpg,"[{'Processor': '1 GHz processor or faster '}, {'RAM': '2 GB for 64-bit'}, {'Storage': 'Up to 20 GB available hard disk space'}, {'Others': 'Graphics card: DirectX 9 graphics processor with WDDM driver \r\nDisplay: 800 x 600 screen resolution or higher'}, {'License Type': 'Retail Box'}]"
Microsoft 365 Family For 6 User (1 Year Subscription),"8,800৳","9,680৳",In Stock,4015,Microsoft,https://www.startech.com.bd/image/cache/catalog/software/ms-office/365-family-500x500.jpg,
Microsoft 365 Personal For 1 User (01 Year Subscription),"6,000৳","6,600৳",In Stock,4017,Microsoft,https://www.startech.com.bd/image/cache/catalog/software/ms-office/365-personal-500x500.jpg,"[{'Processor': '1.6 gigahertz (GHz) or faster, 2-core'}, {'RAM': '4 GB RAM\r\n2 GB RAM (32-bit)'}, {'Storage': '4.0 GB of available disk space'}, {'Operating System': 'Windows 11, Windows 10, Windows 8.1'}, {'Others': 'Display: 1280 x 768 screen resolution\r\nGraphics: Graphics hardware acceleration requires DirectX 9 or later, with WDDM 2.0 or higher for Windows 10 (or WDDM 1.3 or higher for Windows 10 Fall Creators Update).'}, {'Number of User': '1 user'}, {'Duration': '1 year'}]"
Antec NeoEco 550M V2 550 Watt 80 PLUS Bronze Semi Modular Power Supply,To be announced,,Discontinued,4039,Antec,https://www.startech.com.bd/image/cache/catalog/Component/power supply/Antec/neo-eco_550m/neo_eco_550m-500x500.jpg,"[{'Continuous Power': '550 Watt'}, {'Efficiency (Approx.)': '88%'}, {'Certification': '80 PLUS® BRONZE '}, {'Fan Size': '120 mm'}, {'Voltage': '100VAC - 240VAC ~ ±10% (Active PFC) '}, {'Frequency Range': '47Hz - 63Hz'}, {'Current': '8A - 4A'}, {'Modular Type': 'Semi Modular'}, {'Total Power': '550W'}, {'Main Power': '1 X 20+4 pin'}, {'CPU': '1 X 8 Pin EPS 12V'}, {'PCI-E': '2 X 6+2'}, {'SATA': '6 '}, {'Molex': '5'}, {'Floppy': '4 Pin'}, {'Manufacturing Warranty': '05 Years'}]"
Western Digital Black 2TB SATA Hard Disk,To be announced,,Out Of Stock,4045,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/catalog/HDD/Western Digital/2TB Black-500x500.jpg,"[{'Average Latency': '4.20 ms (nominal)'}, {'Buffer size': '64 MB'}, {'Idle Mode': '28 dBA (average)'}, {'Interface type': 'SATA 6 Gb/s'}, {'Load/unload Cycles': '300,000 minimum'}, {'Rotational speed': '7,200 RPM (nominal)'}, {'Seek Mode 0': '33 dBA (average)'}, {'Transfer Rate (Buffer To Disk)': '126 MB/s (Max)'}, {'Internal or External': 'Internal'}, {'Capacity (GB)': '2000GB'}, {'Warranty': '5 Years'}]"
ESET Multi-Device Security Pack for 3 User,"4,500৳","4,725৳",In Stock,4046,Eset,https://www.startech.com.bd/image/cache/catalog/Soft/Eset/ESET Multi-Device Security Pack-3-500x500.jpg,
ESET Multi-Device Security Pack for 5 User,"11,500৳",,In Stock,4047,Eset,https://www.startech.com.bd/image/cache/catalog/Soft/Eset/ESET Multi-Device Security Pack-5-500x500.jpg,"[{'Operating System': 'WINDOWS\r\nMicrosoft Windows® 10, 8.1, 8, 7 with SP1 and latest KB updates installed\n\r\nMAC\r\nmacOS 10.15 (Catalina), macOS 10.14 (Mojave), macOS 10.13 (High Sierra), macOS 10.12.x (Sierra), OS X 10.11.x (El Capitan), OS X 10.10.x (Yosemite), OS X 10.9.x (Mavericks)\n\r\nANDROID\r\nAndroid 4.0 and higher * (*ESTV AndroidTV 7.0 and higher)\n\r\nLINUX\r\nDebian, RedHat, Ubuntu, OpenSuSe, Fedora, Mandriva and a majority of RPM and DEB distributions'}, {'Number of User': '5 user'}, {'Duration': '1 year'}]"
Eset Endpoint Security E-License (Volume 05 to As per Customer Requirement),To be announced,,Call for Price,4102,Eset,https://www.startech.com.bd/image/cache/catalog/Soft/Eset/ESET_Endpoint_Protection_Advanced_2-3d-multi-230x230-500x500.png,
Dahua SD6C220S-HN 2 Megapixel Multi network IP Camera,To be announced,,Out Of Stock,4115,Dahua,https://www.startech.com.bd/image/cache/catalog/cccamera/Dahua/IP camera/Dahua SD6C220S-HN-500x500.jpg,
Transcend J25H3 2TB USB 3.1 Portable Hard Disk,"8,300৳","9,280৳",In Stock,4129,Transcend,https://www.startech.com.bd/image/cache/catalog/HDD/Transcend/Transcend J25H3P 2TB-500x500.jpg,"[{'Connectivity': 'USB 3.1'}, {'Data Buffer': '8MB '}, {'Op. Voltage ': 'USB DC 5V '}, {'Power Saving Mode': '10 mins '}, {'Shock Proof': 'Yes'}, {'Storage Media': '2.5-inch SATA Hard Disk Drive '}, {'System Requirements': 'Desktop or notebook computer with a working USB port.\r\nOne of following Operating Systems:\r\n- Windows XP\r\n- Windows Vista\r\n- Windows 7\r\n- Linux Kernel 2.6.31 or later\r\n- Mac OS X 10.4 or later (only USB 2.0 currently supported)'}, {'Internal or External': 'External'}, {'Capacity (GB)': '2000 GB'}, {'Warranty': '3 Years'}]"
HP ScanJet Pro 2500F1 Flatbed and Sheet Fed Scanner,"40,000৳","42,860৳",In Stock,4140,HP,https://www.startech.com.bd/image/cache/catalog/scanner/HP ScanJet Pro 2500 f1-500x500.jpg,"[{'Max Document Size': '216 x 297 mm\r\nMedia Size    -----\tLetter; Legal; Executive; A4; A5; A6; B5; B5 (JIS)'}, {'Scanner Resolution': 'Up to 600 dpi (colour and monochrome, ADF); Up to 1200 dpi (colour and monochrome, flatbed)\n'}, {'Connectivity': 'Connectivity, standard\n\r\n        Hi-Speed USB 2.0  II\n\r\nTwain version\r\n    TWAIN Certified. Version 2.1 '}]"
TP-Link TL-WN781ND 150Mbps Wireless N PCI Express LAN Card,"1,119৳","1,231৳",In Stock,4182,TP-Link,https://www.startech.com.bd/image/cache/catalog/router1/TP-Link/TP-LINK TL-WN781ND-500x500.jpg,"[{'Interface': 'PCI Express'}, {'Transfer Rate': '150 Mbps'}]"
TP-Link WN722N 150Mbps High Gain Wireless USB LAN Card,"1,029৳","1,131৳",In Stock,4186,TP-Link,https://www.startech.com.bd/image/cache/catalog/router/tp-link/wn722n/wn722n-01-500x500.jpg,"[{'Interface': 'USB 2.0'}, {'Transfer Rate': '150Mbps'}]"
Second Hard Disk Drive CADDY-Secondary CD-ROM Storage for Laptop,550৳,600৳,In Stock,4195,Non-Brand,https://www.startech.com.bd/image/cache/catalog/Accessories/Laptop Accsories/HDD Caddy-500x500.jpg,
Mikrotik CRS210-8G-2S+IN Switch,To be announced,,Out Of Stock,4199,Mikrotik,https://www.startech.com.bd/image/cache/catalog/Switch/MikroTik/Mikrotik CRS210-8G-2S+IN-500x500.jpg,"[{'Interface': 'SFP+ ports 2 II\r\nSerial port RJ45'}, {'Wireless Standards': '10/100/1000 Ethernet ports 8'}, {'Frequency': '400 MHz'}]"
Mikrotik CRS226-24G-2S+RM Switch,To be announced,,Out Of Stock,4205,Mikrotik,https://www.startech.com.bd/image/cache/catalog/Switch/MikroTik/Mikrotik CRS226-24G-2S+RM-500x500.jpg,"[{'Interface': 'SFP+ ports 2 II\r\nSerial port RJ45'}, {'Wireless Standards': '10/100/1000 Ethernet ports 24'}, {'Frequency': '400 MHz'}]"
Dlink DES-1005C 5 Port 10/100M Unmanaged Desktop Switch,To be announced,,Out Of Stock,4206,D-Link,https://www.startech.com.bd/image/cache/catalog/Switch/D-link/D-Link DES-1005 C 5 Port-500x500.jpg,"[{'Interface': 'Five 10/100 Mbps LAN ports'}, {'Wireless Standards': 'IEEE 802.3 10BASE-T\r\n• IEEE 802.3u 100BASE-TX  II\r\n• IEEE 802.3x Flow Control  II\r\n• IEEE 802.3az Energy-Efficient Ethernet (EEE)\n'}, {'Frequency': '• Ethernet:\r\n  • 10 Mbps (half duplex)\r\n  • 20 Mbps (full duplex)  II\r\n• Fast Ethernet:\r\n  • 100 Mbps (half duplex)\r\n  • 200 Mbps (full duplex)'}]"
Dlink DES-1008C 8 Port 10/100 Unmanaged Switch,790৳,870৳,In Stock,4207,D-Link,https://www.startech.com.bd/image/cache/catalog/Switch/D-link/D-Link DES-1008 C 8-port-500x500.jpg,"[{'Interface': 'Eight 10/100 Mbps LAN ports'}, {'Wireless Standards': 'Standards \r\n• IEEE 802.3 10BASE-T   II\r\n• IEEE 802.3u 100BASE-TX  II\r\n• IEEE 802.3x Flow Control  II\r\n• IEEE 802.3az Energy-Efficient Ethernet (EEE)\n'}, {'Frequency': '• Ethernet:\r\n  • 10 Mbps (half duplex)\r\n  • 20 Mbps (full duplex)  II\r\n• Fast Ethernet:\r\n  • 100 Mbps (half duplex)\r\n  • 200 Mbps (full duplex)'}]"
D-Link DES-1016A-16-port 10/100M Unmanaged Switch,"3,100৳","3,410৳",In Stock,4208,D-Link,https://www.startech.com.bd/image/cache/catalog/Switch/D-link/D-Link DES-1016 A-500x500.jpg,"[{'Interface': 'Auto MDI/MDIX adjustment for all ports'}, {'Wireless Standards': 'Standards \r\n• IEEE 802.3 10BASE-T Ethernet (twisted pair copper)  II\r\n• IEEE 802.3u 100BASE-TX Fast Ethernet (twisted-pair copper)  II\r\n• ANSI/IEEE 802.3 NWay auto-negotiation  II\r\n• IEEE 802.3x flow control\n'}, {'Frequency': 'Fast Ethernet\r\n     • 100 Mbps Half-Duplex\r\n     • 200 Mbps Full-Duplex     II\r\n• Ethernet\r\n     • 10 Mbps Half-Duplex\r\n     • 20 Mbps Full-Duplex'}]"
Micronet SP6108 8PORT GIGABIT SWITCH,To be announced,,Discontinued,4210,Micronet,https://www.startech.com.bd/image/cache/catalog/Switch/Micronet/SP6108-10cm-500x500.jpg,"[{'Interface': '8 x 10/100/1000M RJ-45 ports'}, {'Wireless Standards': 'IEEE 802.3, 10BASE-T IEEE 802.3u, 100BASE-TX IEEE 802.3ab, 1000BASE-T IEEE 802.3x, Flow Control\n'}, {'Frequency': '20M(Full duplex)/10M(Half duplex) 200M(Full duplex)/100M(Half duplex) 2000M(Full duplex)'}]"
Micronet SP6526 24 PORT GIGABIT L2 Managed SWITCH,To be announced,,Discontinued,4250,Micronet,https://www.startech.com.bd/image/cache/catalog/Switch/Micronet/Micronet SP6526 24 PORT-500x500.jpg,"[{'Interface': '24 x 10/100/1000M Ports    II\r\n2 x mini-GBIC Slot'}, {'Wireless Standards': 'IEEE802.3, 10Base-T   II\r\nIEEE802.3u, 100Base-TX   II\r\nIEEE802.3u, 100Base-FX   II\r\nIEEE802.3ab, 1000Base-T   II\r\nIEEE802.3z, 1000Base-SX/LX  II'}, {'Frequency': '38.7Mpps'}]"
GIGABYTE K85 Gaming Mechanical Keyboard,To be announced,,Out Of Stock,4269,GIGABYTE,https://www.startech.com.bd/image/cache/catalog/Accessories/GIGABYTE/GIGABYTE K-85-500x500.jpg,
Micronet SP214EL 4-PORT KVM SWITCH WITH 4 PS/2 CABLE,To be announced,,Out Of Stock,4312,Micronet,https://www.startech.com.bd/image/cache/catalog/KVM Switch/Micronet SP214EL-500x500.jpg,"[{'Computer Connections': '4'}, {'LED Indicator': 'PC Ports'}, {'Installation Type': 'Desktop'}, {'Methods of Control': 'Hot-Key  II\r\nPush Buttons  II'}, {'Auto Scan Interval': '5~100 secs'}, {'VGA Resolution': '2048 x 1536'}, {'Console Connector': 'Video: HDB-15(Female)  II\r\nKeyboard: PS/2  II\r\nMouse: PS/2  II'}, {'Cable Type': '3-in-1 KVM cable'}, {'Compatible OS': 'Windows  II\r\nLinux  II\r\nMAC  II\r\nSun Micro System  II'}, {'Operating Temperature': '0 °C ~ 50 °C'}, {'Dimension (mm)': '164 x 72 x 26'}, {'Weight (kg)': '0.193'}]"
Micronet SP218D 8 Port USB IP KVM With 8 KVM Cable,To be announced,,Out Of Stock,4314,Micronet,https://www.startech.com.bd/image/cache/catalog/KVM Switch/Micronet SP218D 8 Port-500x500.jpg,"[{'Computer Connections': 'Direct: 8  II\r\nAfter Cascade: 120  II'}, {'LED Indicator': 'Red: Live  II\r\nBlue: Selected  II'}, {'Installation Type': 'Desktop or Rack-mounted, Cascade'}, {'Methods of Control': 'Push button, Hot-key(Scrol-lock/Cap-lock/Num-lock/Alt/Ctrl/Win), OSD'}, {'Auto Scan Interval': '5 ~ 99 seconds'}, {'VGA Resolution': '2048x1560/1600x1200 for cat5-base 500 feet, 1024x768 for 1000 feet 1600x1200 for IP-base remote'}, {'Console Connector': 'Video: VGA HDB 15-pin Female  II\r\nMouse/Keyboard: USB II\r\n1 x Daisy Chain port  II\r\nOptional model for CAT5-Based or IP-Based remote  II'}, {'Cable Type': '3-in-1 (Monitor, Mouse, Keyboard) HDDB-15 connector'}, {'Compatible OS': 'PS/2: MS Windows, Netware, UNIX and Linux  II\r\nUSB: iMAC, Power MAC and Sun Micro Systems  II'}, {'Operating Temperature': '0~50°C'}, {'Dimension (mm)': '448 x 190 x 44'}, {'Weight (kg)': '1.825'}]"
Micronet SP226D 16 PORT Combo KVM with 16 Cable,To be announced,,Out Of Stock,4315,Micronet,https://www.startech.com.bd/image/cache/catalog/KVM Switch/Micronet SP226D 16 PORT-500x500.jpg,"[{'Methods of Control': 'Push Button'}, {'Auto Scan Interval': '5 ~ 99 seconds'}, {'VGA Resolution': '1920 x 1440'}, {'Console Connector': 'PS/2 or USB (Use converter to change between PS/2 and USB)'}, {'Cable Type': ' KVM Switch side   - 3-in-1 (Monitor, Mouse, Keyboard), HDDB-15 connector  II\r\nPC side- Monitor (HDDB-15), Keyboard (PS/2),  Mouse (PS/2)'}]"
Dahua IPC-HDW-1320SP 3 Megapixel Full HD Network Small IR Eyeball Camera,To be announced,,Out Of Stock,4325,Dahua,https://www.startech.com.bd/image/cache/catalog/cccamera/Dahua/IP camera/Dahua IPC-HDW1120S-500x500.jpg,
Dahua IPC-HFW-1320S 3 Megapixel FHD Network Mini IR Bullet Camera,To be announced,,Out Of Stock,4327,Dahua,https://www.startech.com.bd/image/cache/catalog/cccamera/Dahua/Dahua IPC-HFW1120S-500x500.jpg,
Dahua SD-6C220T-HN 02 Megapixel 20 X FHD Network IR PTZ Camera,To be announced,,Out Of Stock,4328,Dahua,https://www.startech.com.bd/image/cache/catalog/cccamera/Dahua/IP camera/Dahua SD6C220S-HN-500x500.jpg,
TP-Link TL-SG1008D 08 Port Gigabit Desktop Switch,"2,090৳","2,299৳",In Stock,4334,TP-Link,https://www.startech.com.bd/image/cache/catalog/Switch/Tp-link/TP-Link TL-SG1008D-500x500.jpg,"[{'Port': '08'}, {'Interface': '8 10/100/1000Mbps RJ45 Ports  II\r\nAUTO Negotiation/AUTO MDI/MDIX  II'}, {'Switching Capacity': '16 Gbps'}]"
Epson EcoTank L1300 Single Function InkTank A3 Printer,"54,000৳","58,850৳",In Stock,4359,EPSON,https://www.startech.com.bd/image/cache/catalog/printer/Epson/Epson L1300-500x500.jpg,"[{'Print Speed (Black)': ' 15 Pages/min Monochrome, 5.5 Pages/min Colour  II\r\n17 Pages/min Colour (plain paper 75 g/m²), 30 Pages/min Monochrome (plain paper 75 g/m²)'}, {'Print Resolution (Black)': '5,760 x 5,706 DPI'}, {'Paper Sizes': 'A3+, A3, A4, A5, A6, B4, B5, C6 (Envelope), DL (Envelope), No. 10 (Envelope), 10 x 15 cm, 13 x 18 cm, 13 x 20 cm, User defined, Legal'}, {'Connectivity': ' USB'}, {'Warranty': '1 Year Warranty'}]"
Western Digital 2TB Purple Surveillance HDD,To be announced,,Pre Order,4369,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/catalog/HDD/Western Digital/Western Digital 2TB PURPLE HDD-500x500.jpg,"[{'Buffer size': '145 MB/s'}, {'Formatted Capacity': '2TB'}, {'Idle Mode': '4.1 (dBA)7\n'}, {'Interface type': 'SATA 6 Gb/s'}, {'Seek Mode 0': '24 (dBA)7\n'}, {'Internal or External': 'Internal'}, {'Capacity (GB)': '2000 GB'}, {'Warranty': '2 Years'}]"
Western Digital 1TB Purple Surveillance HDD,"3,700৳","4,180৳",In Stock,4370,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/catalog/HDD/Western Digital/Western Digital 1TB PURPLE-500x500.jpg,"[{'Buffer size': '32 MB/s'}, {'Formatted Capacity': '1TB'}, {'Idle Mode': '4.1 (dBA)7\n'}, {'Interface type': 'SATA 6 Gb/s'}, {'Seek Mode 0': '24 (dBA)7\n'}, {'Internal or External': 'Internal'}, {'Capacity (GB)': '1 TB'}, {'Warranty': '2 Years'}]"
LG 19M38A 18.5 Inch Monitor,"10,000৳","10,520৳",In Stock,4374,LG ,https://www.startech.com.bd/image/cache/catalog/Monitor/LG Monitor/LG 19M38A-500x500.jpg,"[{'Screen Size': '18.5"" / 47cm'}, {'Contrast Ratio': '600 : 1'}, {'Response Time': '5ms'}, {'Resolution': '1366 x 768'}, {'Connectivity': 'Power Adapter'}, {'Other Features': 'Key Number (Power Key Included)\t6  II\r\nKey Type\tTact type  II\r\nLED Color(On mode)\tWhite  II\r\nLED Color(Power save mode)\tWhite Blinking  II\r\nKey Location\tBottom  II'}, {'Warranty': '03 Years '}]"
Microlab M-106 2.1 Speaker,To be announced,,Out Of Stock,4443,Microlab,https://www.startech.com.bd/image/cache/data/Speakers/106-500x500.jpg,[{'Manufacturing Warranty': '1 year'}]
Western Digital Elements 2TB Portable HDD,To be announced,,Out Of Stock,4448,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/data/WD Elements (USB 3.0) 1TB-500x500.jpg,"[{'Interface type': 'USB 3.0 and USB 2.0'}, {'Internal or External': 'External Portable'}, {'Capacity (GB)': ' 2TB (2000GB)'}, {'Warranty': '3  Years'}]"
Apple 45W MagSafe 1 Power Adapter for Apple Macbook (A Grade),"3,000৳","4,000৳",In Stock,4456,Non-Brand,https://www.startech.com.bd/image/cache/catalog/laptop-accessories/adapter/l-shape-500x500.jpg,
Apple 85W Magsafe 2 Power Adapter for Apple Macbook  (A Grade) ,"3,000৳","4,000৳",In Stock,4457,Non-Brand,https://www.startech.com.bd/image/cache/catalog/laptop-accessories/adapter/t-shape-500x500.jpg,
Mikrotik Hex lite RB750R2 Plastic Body Router,"4,500৳","4,950৳",In Stock,4459,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik-2/RB750r2-500x500.jpg,"[{'Interface': '5 Port (10/100 Ethernet ports)'}, {'Dimensions': '113x89x28mm. Weight without packaging and cables: 129g'}, {'Wireless Standards': 'None'}, {'CPU Frequency': '850 MHz'}, {'RAM Size': '64 MB'}]"
Mikrotik CCR1036-12G-4S-EM Cloud Core Industrial Grade 12 Port Gigabit Ethernet Router,To be announced,,Out Of Stock,4462,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik-2/CCR1036-12G-4S-EM-500x500.jpg,"[{'Interface': '12 Gigabit port, 1 USB, 4 SFp port, serial console, Router OS v6, 1U rack mount case'}, {'Dimensions': '355x145x44mm'}, {'Wireless Standards': '10/100/1000 Ethernet ports-12'}, {'CPU Frequency': '1.2 GHz'}, {'RAM Size': '8GB'}, {'Operating System': 'RouterOS v6 (64bit)'}]"
Delux M811LU Gaming Laser Mouse,To be announced,,Out Of Stock,4502,Delux,https://www.startech.com.bd/image/cache/catalog/Accessories/Delux/Delux M811LU-500x500.jpg,"[{'Interface': 'USB'}, {'Sensor technology': ' Optical Tracking'}, {'Number of buttons': '8 programmable buttons'}]"
Dahua HAC-HFW-1200RP 2MP HDCVI IR BULLET Camera,To be announced,,Out Of Stock,4512,Dahua,https://www.startech.com.bd/image/cache/catalog/cccamera/Dahua/Dahua HAC-HFW-1200RP-500x500.jpg,
Dahua HAC-HFW-1200DP 2MP HDCVI IR BULLET CAMERA,To be announced,,Out Of Stock,4514,Dahua,https://www.startech.com.bd/image/cache/catalog/cccamera/Dahua/Dahua HAC-HFW-1200DP-500x500.jpg,
Mikrotik CCR1072-1G-8S+ Tilera 72 Core Processor & 8 Port SFP+ Router,"325,000৳","357,500৳",In Stock,4528,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik-2/Mikrotik CCR1072-500x500.jpg,"[{'Interface': 'SFP+ ports\t8 II\r\nUSB slot type\tUSB type A  II\r\nSerial port\tRJ45  II'}, {'Dimensions': '443x315x44mm'}, {'Wireless Standards': '10/100/1000 Ethernet ports-\t1'}, {'CPU Frequency': '1 GHz'}, {'RAM Size': '16 GB'}, {'Operating System': 'RouterOS'}]"
ZKTeco SilkFP-101TA Fingerprint Time Attendance Terminal with Adapter ,"12,800৳","14,080৳",In Stock,4534,ZKTeco,https://www.startech.com.bd/image/cache/catalog/Access Control/ZKTeco/ZKTeco SilkFP-101TA-500x500.jpg,
ZKTeco iClock 360 Fingerprint Time Attendance Terminal with Adapter ,"16,500৳","18,150৳",In Stock,4535,ZKTeco,https://www.startech.com.bd/image/cache/catalog/Access Control/ZKTeco/ZKTeco iClock 360-2-500x500.jpg,
ZKTeco MultiBio 800 Multi-Bio Time Attendance Terminal with Adapter,"26,500৳","29,282৳",In Stock,4537,ZKTeco,https://www.startech.com.bd/image/cache/catalog/Access Control/ZKTeco/ZKTeco MultiBio 800-500x500.jpg,
Mikrotik RB941-2nD-TC (HAP lite TC) Small Home Router,"3,500৳","3,850৳",In Stock,4541,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik-2/Mikrotik RB941-2nD-TC-500x500.jpg,"[{'Interface': '10/100 Ethernet ports\t4'}, {'Wireless Standards': '802.11b/g/n'}, {'Frequency': '650 MHz'}]"
HP Officejet 7612 Wide Format e-All-in-One,To be announced,,Out Of Stock,4568,HP,https://www.startech.com.bd/image/cache/catalog/printer/HP Laser/HP Officejet 7612-500x500.jpg,"[{'Memory': 'Your printer supports flash drives. Your printer can only read memory devices that have been formatted using the FAT, FAT32, or EX_FAT file system.'}, {'Print Speed (Color)': 'Draft -Up to 29 ppm\n\r\nISO -Up to 8 ppm'}, {'Print Speed (Black)': 'Draft -Up to 32 ppm\n\r\nISO -Up to 15 ppm'}, {'Print Resolution (Black)': 'Up to 1200 x 600 dpi (when printing from a computer)'}, {'Print Resolution (Color)': 'Up to 4800 x 1200 dpi optimized on HP Premium Plus photo papers with 1200 x 1200 input dpi'}, {'Paper Sizes': 'Tray 1: A4, A5, A6, B5 (JIS), Oficio, Oficio (216 x 340 mm), 16K (195 x 270 mm), 16K (184 x 260 mm), 16K (197 x 273 mm), Japanese Postcard, Double Japan Postcard Rotated, Envelope B5, Envelope C5, Envelope DL, Custom Size, A5-R, B6 (JIS); Tray 2 & Tray 3: A4, A5, A6, B5 (JIS), Oficio, Oficio (216 x 340 mm), 16K (195 x 270 mm), 16K (184 x 260 mm), 16K (197 x 273 mm), Custom Size, A5-R, B6 (JIS)'}, {'Connectivity': 'Wireless II\r\nEthernet  II\r\nUSB  II'}, {'Warranty': '1 Year Warranty'}]"
HP ScanJet Pro 3500 f1 Flatbed Scanner,To be announced,,Out Of Stock,4577,HP,https://www.startech.com.bd/image/cache/catalog/scanner/HP Scanner/HP ScanJet Pro 3500 f1-500x500.jpg,"[{'Max Document Size': '216 x 297 mm'}, {'Scanner Resolution': 'Up to 600 dpi (colour and monochrome, ADF); Up to 1200 dpi (colour and monochrome, flatbed)\n'}, {'Connectivity': 'Connectivity, standard-Hi-Speed USB 2.0 and USB 3.0 II\r\nTwain version-TWAIN Certified. Version 2.1 II'}]"
Apple (MLA02ZA/A) Magic Mouse 2,To be announced,,Out Of Stock,4602,Apple,https://www.startech.com.bd/image/cache/catalog/Accessories/Apple/Apple Magic Mouse 2-1-500x500.jpg,"[{'Interface': 'Bluetooth II\r\nLightning port  II\r\nWireless  II'}, {'Sensor technology': ' Optical Tracking'}]"
MaxGreen 5907BG Casing,To be announced,,Out Of Stock,4617,MaxGreen,https://www.startech.com.bd/image/cache/catalog/Casing/maxgreen/New model-30-08-2017/New/image001-500x500 copy copy-500x500.PNG,
Razer Firefly-Hard Gaming Mouse Mat ,To be announced,,Out Of Stock,4637,RAZER,https://www.startech.com.bd/image/cache/catalog/Accessories/Razer/Mouse Mat/Razer Firefly-Hard-1-500x500.jpg,
Dell Wired Keyboard KB216-Black,To be announced,,Out Of Stock,4668,Dell,https://www.startech.com.bd/image/cache/catalog/Accessories/Dell/Dell Wired Keyboard KB216-Black-500x500.jpg,
Dell Optical Mouse-MS116 Black,To be announced,,Out Of Stock,4669,Dell,https://www.startech.com.bd/image/cache/catalog/Accessories/Dell/Dell Optical Mouse-MS116 Black-500x500.jpg,"[{'Interface': 'USB receiver'}, {'Sensor technology': ' Optical Tracking'}, {'Number of buttons': '3'}]"
